,微博id,评论页码,评论id,评论时间,评论者赞数,评论者IP归属地,评论者姓名,评论者id,评论者性别,评论者关注数,评论者粉丝数,评论内容,comment_processed,cluster
1915,4910000000000000.0,2,4910000000000000.0,2023/6/14 7:10,3,来自江苏,览闻时间,7391954327,女,33,23.1万,必须严惩，伤及无辜！,必须严惩伤及无辜,0
1916,4910000000000000.0,2,4910000000000000.0,2023/6/14 9:28,3,来自甘肃,雪落苍山远nn,5911205635,女,246,421,竟然是人为的有多大的仇恨要采取这种方式,竟然是人为的有多大的仇恨要采取这种方式,5
1917,4910000000000000.0,2,4910000000000000.0,2023/6/14 7:25,1,来自上海,是AL-,5582797573,女,262,237,🙏🙏🙏,🙏🙏🙏,0
1918,4910000000000000.0,2,4910000000000000.0,2023/6/14 7:17,1,来自上海,春卷,1649145663,男,2108,188万,啊？竟然不是燃气泄露事故而是人为蓄意的？！,啊竟然不是燃气泄露事故而是人为蓄意的,1
1919,4910000000000000.0,2,4910000000000000.0,2023/6/14 7:15,1,来自辽宁,逃离陌上的软耳甜兔,5951888263,女,278,6783,我以为燃气泄漏呢，原来是蓄意的，严惩，支持死刑,我以为燃气泄漏呢原来是蓄意的严惩支持死刑,0
1920,4910000000000000.0,2,4910000000000000.0,2023/6/14 13:20,2,来自浙江,阳台已种花,7588207572,女,105,47,两个地方爆炸？这是埋炸药啊！,两个地方爆炸这是埋炸药啊,4
1921,4910000000000000.0,2,4910000000000000.0,2023/6/14 7:33,3,来自云南,Darin_Wong,2161761782,男,120,5392,13号楼、6号楼一起炸，精准爆破,13号楼6号楼一起炸精准爆破,4
1922,4910000000000000.0,2,4910000000000000.0,2023/6/14 9:47,1,来自上海,水青酉星啊,6346935044,男,113,12,及时公告,及时公告,3
1923,4910000000000000.0,2,4910000000000000.0,2023/6/14 8:19,2,来自浙江,有为三好青年,2706107161,男,817,2404,深感悲痛，向遇难人员表示沉痛哀悼。,深感悲痛向遇难人员表示沉痛哀悼,2
1924,4910000000000000.0,2,4910000000000000.0,2023/6/14 8:16,1,来自四川,小蒋睡不醒T,7837126645,女,113,559,必须严惩,必须严惩,1
1925,4910000000000000.0,2,4910000000000000.0,2023/6/14 8:04,1,来自四川,小蒋好困_,7386664162,女,218,1.1万,必须严惩,必须严惩,1
1926,4910000000000000.0,2,4910000000000000.0,2023/6/14 7:38,1,来自山东,怪咖小青年92044,7768811788,男,66,6,,,0
1927,4910000000000000.0,2,4910000000000000.0,2023/6/14 7:23,2,来自美国,烨温永昼,7822907030,女,219,78,逝者安息🙏,逝者安息🙏,1
1928,4910000000000000.0,2,4910000000000000.0,2023/6/14 12:30,1,来自陕西,星光下的渺渺花香,1676051163,女,113,153,两个地方同时爆炸？？！,两个地方同时爆炸,2
1929,4910000000000000.0,2,4910000000000000.0,2023/6/14 15:59,0,来自湖南,bomiii_,7783671140,女,755,1089,我们大可以活成我们自己，活得更本色一点，更真实一些，反正还会有人喜欢你，有人不喜欢你，但至少你会更喜欢自己。,我们大可以活成我们自己活得更本色一点更真实一些反正还会有人喜欢你有人不喜欢你但至少你会更喜欢自己,5
1930,4910000000000000.0,3,4910000000000000.0,2023/6/14 11:14,0,来自天津,咖啡和章鱼小丸子zi,2448460253,女,60,133,就一个人不可能吧？,就一个人不可能吧,3
1931,4910000000000000.0,3,4910000000000000.0,2023/6/14 11:04,0,来自湖南,锦渝千金住月球,7187272957,女,341,1.3万,太可怕了,太可怕了,3
1932,4910000000000000.0,3,4910000000000000.0,2023/6/14 10:42,0,来自广东,xmjsmile-佳JIA,1631988522,女,318,1万,严惩不贷啊,严惩不贷啊,0
1933,4910000000000000.0,3,4910000000000000.0,2023/6/14 10:25,0,来自山东,早月无声,3750777011,女,791,307,,,0
1934,4910000000000000.0,3,4910000000000000.0,2023/6/14 9:55,0,来自江苏,_偷妈头的旺仔小小酥_,6297818431,女,216,137,吓人,吓人,2
1935,4910000000000000.0,3,4910000000000000.0,2023/6/14 9:55,0,来自北京,人類超有病_,6191309701,女,640,356,必须严惩,必须严惩,1
1936,4910000000000000.0,3,4910000000000000.0,2023/6/14 9:48,0,来自天津,遇见你-娜样快乐,2004469861,女,802,876,必须严惩,必须严惩,1
1937,4910000000000000.0,3,4910000000000000.0,2023/6/14 9:47,0,来自北京,毛怪星,7836064662,男,62,537,,,0
1938,4910000000000000.0,3,4910000000000000.0,2023/6/14 9:27,0,来自江西,唯Love晨熙,2964217351,女,163,1613,,,0
1939,4910000000000000.0,3,4910000000000000.0,2023/6/14 9:06,0,来自天津,寻找猫不闻,2598568094,男,477,231,哎,,0
1940,4910000000000000.0,3,4910000000000000.0,2023/6/14 9:05,0,来自广东,MiniKkion,7669646020,女,1578,68,蓄意的？？？,蓄意的,5
1941,4910000000000000.0,3,4910000000000000.0,2023/6/14 9:05,0,来自云南,_颍_ying,3263416294,女,605,476,太可怕了,太可怕了,3
1942,4910000000000000.0,3,4910000000000000.0,2023/6/14 9:04,0,来自江苏,catch温暖,5340133766,女,263,51,可怕,可怕,2
1943,4910000000000000.0,3,4910000000000000.0,2023/6/14 9:02,0,来自云南,HazelX-X,7682783565,女,654,1万,严查，重判,严查重判,4
1944,4910000000000000.0,3,4910000000000000.0,2023/6/14 9:00,0,来自陕西,痛之于我,5785345599,男,118,2,逝者安息！,逝者安息,1
1945,4910000000000000.0,3,4910000000000000.0,2023/6/14 8:59,0,来自河北,刘学义的柠檬精,5864146345,女,456,1.1万,严惩不贷,严惩不贷,5
1946,4910000000000000.0,3,4910000000000000.0,2023/6/14 8:58,0,来自山东,哇咔咔呜呼啦呼黑魔变身,7337974202,女,625,585,太吓人了,太吓人了,3
1947,4910000000000000.0,3,4910000000000000.0,2023/6/14 8:56,0,来自北京,孩子你怎么你这么不争气啊,2831505594,男,163,681,愿平安,愿平安,5
1948,4910000000000000.0,3,4910000000000000.0,2023/6/14 8:54,0,来自北京,周生辰你压我头发了,6038062643,女,1900,3万,严惩违法犯罪嫌疑人！    愿逝者安息,严惩违法犯罪嫌疑人 愿逝者安息,0
1949,4910000000000000.0,3,4910000000000000.0,2023/6/14 8:53,0,来自四川,炸鸡2番茄酱,3232216602,女,643,654,严惩,严惩,0
1950,4910000000000000.0,4,4910000000000000.0,2023/6/14 8:50,0,来自福建,ANGIING-,7583177980,女,449,406,必须严惩！,必须严惩,1
1951,4910000000000000.0,4,4910000000000000.0,2023/6/14 8:45,0,来自浙江,云崖只一只,7612434968,女,258,26,蛙趣,蛙趣,3
1952,4910000000000000.0,4,4910000000000000.0,2023/6/14 8:43,0,来自北京,斜角80度小姐,2397600901,女,174,389,卧槽……居然是人为,卧槽……居然是人为,2
1953,4910000000000000.0,4,4910000000000000.0,2023/6/14 8:33,0,来自天津,琥珀Kayla7,2863133543,女,680,2022,天津公安机关这报案效率很高啊，严惩嫌疑人,天津公安机关这报案效率很高啊严惩嫌疑人,4
1954,4910000000000000.0,4,4910000000000000.0,2023/6/14 8:25,0,来自天津,沧海一粟GY,5755306896,女,257,292,公安、应急、消防、卫健等部门工作人员们辛苦了！,公安应急消防卫健等部门工作人员们辛苦了,0
1955,4910000000000000.0,4,4910000000000000.0,2023/6/14 8:22,0,来自湖北,隼茄琳三皮,3216391671,女,1170,1.2万,必须严惩,必须严惩,1
1956,4910000000000000.0,4,4910000000000000.0,2023/6/14 8:20,0,来自广东,别有根芽2016,5514309318,女,671,600,我去,我去,0
1957,4910000000000000.0,4,4910000000000000.0,2023/6/14 8:19,0,来自湖南,听见姑娘,6433498451,女,216,610,严惩,严惩,0
1958,4910000000000000.0,4,4910000000000000.0,2023/6/14 8:07,0,来自上海,深情的Amanda,6433092289,女,2150,11.2万,严惩不怠，愿逝者安息🙏,严惩不怠愿逝者安息🙏,1
1959,4910000000000000.0,4,4910000000000000.0,2023/6/14 8:05,0,来自广东,Rainbow_上b班版,6625599463,男,188,144,严惩！,严惩,0
1960,4910000000000000.0,4,4910000000000000.0,2023/6/14 8:03,0,来自天津,Sarah_YaoC,5752185119,女,264,656,愿逝者安息,愿逝者安息,0
1961,4910000000000000.0,4,4910000000000000.0,2023/6/14 8:00,0,来自江苏,不开心sylvia,6020173591,女,558,82,严惩不贷,严惩不贷,5
1962,4910000000000000.0,4,4910000000000000.0,2023/6/14 8:00,0,来自福建,Aini-Allen,7746909271,女,2138,2110,愿逝者安息,愿逝者安息,0
1963,4910000000000000.0,4,4910000000000000.0,2023/6/14 7:54,0,来自天津,奇弋石子,7436116918,女,910,237,严惩不贷,严惩不贷,5
1964,4910000000000000.0,4,4910000000000000.0,2023/6/14 7:51,0,来自江苏,薰衣草kxm,5264364424,女,132,8,为泄一己之愤，而伤及无辜，必须严惩！国家管控烟花爆竹是正确的,为泄一己之愤而伤及无辜必须严惩国家管控烟花爆竹是正确的,2
1965,4910000000000000.0,4,4910000000000000.0,2023/6/14 7:50,0,来自中国台湾,毛茸茸的蛋捲麻糬,1965859217,女,169,628,逝者安息,逝者安息,1
1966,4910000000000000.0,4,4910000000000000.0,2023/6/14 7:50,0,来自北京,草莓与鱿鱼,7192162761,男,157,7.8万,这是分别与两处作案？,这是分别与两处作案,0
1967,4910000000000000.0,4,4910000000000000.0,2023/6/14 7:49,0,来自广东,七七76267,7795970840,男,152,186,可怕😱我从小就害怕烟花爆竹，没想到真有人用它作案,可怕😱我从小就害怕烟花爆竹没想到真有人用它作案,0
1968,4910000000000000.0,4,4910000000000000.0,2023/6/14 7:48,0,来自广东,芋泥条好好糍_心软版,6484309984,女,332,626,🙏🙏,🙏🙏,0
1969,4910000000000000.0,4,4910000000000000.0,2023/6/14 7:46,0,来自河南,小王脾气不太好-,2042397927,女,539,121,早安,早安,5
1970,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:43,0,来自河北,一条快要被忘记了的锦鲤,1921041542,男,633,3141,,,0
1971,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:42,0,来自浙江,冬日养乐多_,7412857880,女,734,1203,必须严惩！,必须严惩,1
1972,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:40,0,来自澳大利亚,周周爱我可惜得不到我,7480491047,男,134,59,,,0
1973,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:39,0,来自上海,洛意知,2646481674,男,113,384,逝者安息🙏🙏,逝者安息🙏🙏,1
1974,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:31,0,来自江苏,烂桃子厚厚,5191270625,女,899,1260,🙏🙏,🙏🙏,0
1975,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:27,0,来自广东,黄永耀,1211454962,男,2554,58.4万,//@绎儿小嘉人:严惩不贷！,//@绎儿小嘉人:严惩不贷,1
1976,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:26,0,来自重庆,曲奇德,1821395070,女,126,223,,,0
1977,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:26,0,来自湖北,钮祜禄绿大哥,7797662044,女,291,161,这个作案方式也是没想到的。必须严惩不贷！,这个作案方式也是没想到的必须严惩不贷,1
1978,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:24,0,来自广西,SD_玖宜,7759257265,女,617,1017,蓄意谋害  严惩不贷,蓄意谋害 严惩不贷,5
1979,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:23,0,来自河南,早川祢淞,5628409736,男,1461,1295,逝者安息,逝者安息,1
1980,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:22,0,来自河南,吾爱玄,1354456794,女,1793,1879,先转为敬，火速围观~,先转为敬火速围观~,1
1981,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:18,0,来自四川,小貂绵绵,6356729156,女,833,3772,🙏🙏🙏,🙏🙏🙏,0
1982,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:18,0,来自北京,·鹿鸣旖旎·,5241341829,女,405,1.4万,逝者安息🙏,逝者安息🙏,1
1983,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:18,0,来自广东,小巷别长安,7651919545,男,426,1290,安息,安息,5
1984,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:18,0,来自广东,Kasimiliety,7512716953,女,498,3405,逝者安息,逝者安息,1
1985,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:18,0,来自广东,魚忘海亞,5678101238,女,556,844,,,0
1986,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:18,0,来自内蒙古,李宏毅是我老婆大人,6227039549,女,366,4125,愿平安,愿平安,5
1987,4910000000000000.0,5,4910000000000000.0,2023/6/14 7:14,0,来自安徽,楚荇荇捏,6201211578,女,1469,115,逝者安息🙏,逝者安息🙏,1
1988,4910000000000000.0,6,4910000000000000.0,2023/6/14 7:13,0,来自辽宁,逃离陌上的软耳甜兔,5951888263,女,278,6783,目前，犯罪嫌疑人马某某 （男，46岁） 已被抓获，经公安机关侦查，系利用烟花爆竹作案。案件调查、伤员医治和善后处置等工作正在进行中。,目前犯罪嫌疑人马某某 男46岁 已被抓获经公安机关侦查系利用烟花爆竹作案案件调查伤员医治和善后处置等工作正在进行中,4
1989,4910000000000000.0,6,4910000000000000.0,2023/6/14 7:13,0,来自四川,漫时光_lily,6195898974,女,687,157,严惩不贷,严惩不贷,5
1990,4910000000000000.0,6,4910000000000000.0,2023/6/14 7:13,0,来自山东,心情不好就想花点钱,7819027106,女,335,192,🙏🙏,🙏🙏,0
1991,4910000000000000.0,6,4910000000000000.0,2023/6/14 7:12,0,来自辽宁,逃离陌上的软耳甜兔,5951888263,女,278,6783,痛心,痛心,4
1992,4910000000000000.0,6,4910000000000000.0,2023/6/14 7:10,0,来自四川,伊芙_yeol,6689407582,男,1386,1.1万,,,0
1993,4910000000000000.0,6,4910000000000000.0,2023/6/14 7:10,0,来自北京,戳爷的火醬,5519199499,男,1360,1.1万,,,0
1994,4910000000000000.0,6,4910000000000000.0,2023/6/15 12:30,0,来自广东,大米说影视,2983893512,女,226,352,到哪也不安全,到哪也不安全,0
1995,4910000000000000.0,6,4910000000000000.0,2023/6/14 18:34,0,来自中国,山上新佛寺,2802539794,男,180,457,划重点哦，马某某，利用烟花爆竹，作案！,划重点哦马某某利用烟花爆竹作案,0
1996,4910000000000000.0,6,4910000000000000.0,2023/6/14 16:17,0,来自山西,徵-南,2987850517,女,90,198,任何东西到了有心人手里都会成了……,任何东西到了有心人手里都会成了……,1
1997,4910000000000000.0,6,4910000000000000.0,2023/6/14 16:14,0,来自北京,小小不小啊321,1869370127,男,66,52,这要是不禁枪，每天不得全武行,这要是不禁枪每天不得全武行,2
1998,4910000000000000.0,6,4910000000000000.0,2023/6/14 15:03,0,来自天津,菲菲织梦,2259297001,女,120,44,我不太相信是烟花爆竹的事，这么大面积的房屋受损还有人员伤亡，这得是多少个二踢脚才能干出来这效果。你要说是煤气加烟花爆竹那我倒是相信。还有，天津禁烟花很多年，就算今年不听话一点，两个屋子放置这么多烟花，运输的途中就没有人发现吗。别跟我说都是大半夜送的，五楼六楼呢，总会碰上的。,我不太相信是烟花爆竹的事这么大面积的房屋受损还有人员伤亡这得是多少个二踢脚才能干出来这效果你要说是煤气加烟花爆竹那我倒是相信还有天津禁烟花很多年就算今年不听话一点两个屋子放置这么多烟花运输的途中就没有人发现吗别跟我说都是大半夜送的五楼六楼呢总会碰上的,5
1999,4910000000000000.0,6,4910000000000000.0,2023/6/14 14:19,0,来自上海,elnino_今天魔都解封了吗,2464106722,女,721,416,一份三胎份额没了,一份三胎份额没了,0
2000,4910000000000000.0,6,4910000000000000.0,2023/6/14 14:00,0,来自天津,只限一步,1799327585,男,485,159,也许就是意外,也许就是意外,0
2001,4910000000000000.0,6,4910000000000000.0,2023/6/14 13:59,0,来自河北,贰零肆贰柒,5216593794,女,118,371,想起了石家庄当年事件,想起了石家庄当年事件,0
2002,4910000000000000.0,6,4910000000000000.0,2023/6/14 13:52,0,来自天津,icesunnybaby,1633888502,女,497,159,两个地方同时爆炸，只抓了一个人？那她怎么做到那么短时间瞬移的？而且现场画面看烟花爆竹爆炸威力有这么大吗？,两个地方同时爆炸只抓了一个人那她怎么做到那么短时间瞬移的而且现场画面看烟花爆竹爆炸威力有这么大吗,0
2003,4910000000000000.0,6,4910000000000000.0,2023/6/14 13:42,0,来自上海,Iam璠fine,1241172787,女,146,473,在我的印象里，天津一直是躺平和反内卷的，刀架脖子上也是乐观应对的。这个事儿不像是天津人做的。。为嘛啊，我的天津都这么穷了，没干过什么，我们一直都没惹事，躺的又平，最近又是塌房又是爆炸，放过我们好不好，我们只想躺平，不想躺枪,在我的印象里天津一直是躺平和反内卷的刀架脖子上也是乐观应对的这个事儿不像是天津人做的为嘛啊我的天津都这么穷了没干过什么我们一直都没惹事躺的又平最近又是塌房又是爆炸放过我们好不好我们只想躺平不想躺枪,0
